label_headers,職業-軍警公教,職業-資訊業,職業-金融業,職業-製造業,職業-服務業,職業-醫療服務業,職業-學生,職業-退休人士,職業-餐飲旅館/旅遊業,職業-量販店,職業-政治性職務,職業-營造/不動產業,職業-進出口貿易,職業-專業服務,職業-民間匯兌業/虛擬貨幣產業,職業-武器設備業,職業-非營利機構,職業-高單價物品之買賣或拍賣,職業-當鋪/銀樓,職業-學齡前,職業-家管,職業-待業中,職業-自營商,職業-其他,職務-基層職員,職務-專業人員,職務-技術人員,職務-中階主管,職務-高階主管,職務-企業負責人,職務-其他,學歷-國中(含以下),學歷-高中,學歷-專科,學歷-大學,學歷-碩士/博士 ,婚姻狀況-未婚,婚姻狀況-已婚有子女,婚姻狀況-已婚無子女,投資目的-閒置資金運用,投資目的-節稅,投資目的-儲備退休金,投資目的-子女教育基金,投資目的-追求長期投資報酬,投資目的-資金調度,投資目的-其他,投資基金來源-薪資收入,投資基金來源-退休金,投資基金來源-投資收益,投資基金來源-繼承/贈與,投資基金來源-借貸,投資基金來源-出售資產,投資基金來源-租賃收入,投資基金來源-自營收入,投資基金來源-其他,家庭年收入-50 萬元以下,家庭年收入-50 萬元~100 萬元,家庭年收入-100 萬元~300 萬元,家庭年收入-300 萬元~500 萬元,家庭年收入-500 萬元以上,家庭年支出-50 萬元以下,家庭年支出-50 萬元~100 萬元,家庭年支出-100 萬元~300 萬元,家庭年支出-300 萬元~500 萬元,家庭年支出-500 萬元以上,預計(單筆)投資金額-100 萬元以下,預計(單筆)投資金額-100 萬元~300 萬元,預計(單筆)投資金額-300 萬元以上,特殊身分客戶-70 歲以上,特殊身分客戶-國中畢業以下,特殊身分客戶-領有全民健康保險重大傷病證明,年齡-75 歲以上/20歲以下,年齡-66~75歲,年齡-56~65歲,年齡-46~55歲,年齡-20~45歲,曾經持有投資產品-現金、存款、定存、貨幣型基金與保本型基金,曾經持有投資產品-債券、投資等級之債券基金,曾經持有投資產品-外幣存款、非投資等級之債券基金、平衡型基金、新興市場債券基金,曾經持有投資產品-股票、全球股票基金、歐美成熟國家股票基金、投資型保單,曾經持有投資產品-新興市場股票基金、單一新興國家股票基金、衍生性商品,基金投資目的偏好-現金、存款、定存、貨幣型基金與保本型基金,基金投資目的偏好-債券、投資等級之債券基金,基金投資目的偏好-外幣存款、非投資等級之債券基金、平衡型基金、新興市場債券基金,基金投資目的偏好-股票、全球股票基金、歐美成熟國家股票基金、投資型保單,基金投資目的偏好-新興市場股票基金、單一新興國家股票基金、衍生性商品,備用金相當家庭開銷-無備用金,備用金相當家庭開銷-3 個月以下,備用金相當家庭開銷-介於3~6 個月,備用金相當家庭開銷-介於6~9 個月,備用金相當家庭開銷-超過9 個月,基金投資方式-不曾投資過,基金投資方式-只買過貨幣型基金,基金投資方式-定時定額,基金投資方式-單筆(不含貨幣型基金)和定時定額兩者都有,基金投資方式-單筆或私募基金,期望投資報酬率-1%~2%,期望投資報酬率-3%~5%,期望投資報酬率-6%~8%,期望投資報酬率-9%~12%,期望投資報酬率-12%以上,最大投資損失-1%~2%,最大投資損失-3%~5%,最大投資損失-6%~8%,最大投資損失-9%~12%,最大投資損失-12%以上
職務-高階主管,-0.08163265306122447,-0.11224489795918367,0.4489795918367347,-0.19387755102040816,-0.19387755102040816,0.3979591836734694,0.0,-0.061224489795918366,-0.010204081632653059,0.0,0.0,-0.040816326530612235,-0.030612244897959183,-0.020408163265306117,0.0,0.0,-0.020408163265306117,-0.020408163265306117,0.0,0.0,-0.020408163265306117,0.0,0.0,-0.040816326530612235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,-0.17346938775510204,0.2346938775510204,0.010204081632653073,-0.1020408163265306,-0.10204081632653061,-0.051020408163265314,0.36734693877551017,0.0,-0.1020408163265306,-0.061224489795918366,-0.09183673469387754,-0.1020408163265306,-0.010204081632653059,0.7142857142857143,-0.030612244897959183,-0.3877551020408163,-0.030612244897959183,-0.010204081632653059,-0.020408163265306117,-0.1020408163265306,-0.1326530612244898,0.0,-0.010204081632653059,-0.11224489795918367,0.44897959183673475,-0.22448979591836732,-0.1020408163265306,-0.14285714285714285,0.08163265306122452,0.11224489795918369,-0.010204081632653059,-0.040816326530612235,-0.12244897959183676,0.2142857142857143,-0.09183673469387756,-0.030612244897959183,0.0,0.0,-0.010204081632653059,-0.030612244897959183,0.19387755102040816,-0.030612244897959218,-0.12244897959183673,0.4897959183673469,0.0,-0.040816326530612235,-0.16326530612244894,-0.2857142857142857,0.5,-0.010204081632653059,-0.030612244897959183,0.2755102040816327,-0.7346938775510204,0.0,-0.040816326530612235,0.7857142857142857,-0.1020408163265306,-0.6428571428571429,0.0,0.0,0.6428571428571428,-0.5816326530612245,-0.061224489795918366,0.0,0.46938775510204084,0.3163265306122449,-0.2653061224489796,-0.5204081632653061,-0.010204081632653059,-0.061224489795918366,0.8163265306122449,-0.1836734693877551,-0.5612244897959183
職務-企業負責人,0.0,-0.08450704225352113,0.0,-0.11267605633802814,0.2887323943661972,-0.15492957746478872,0.0,-0.04225352112676056,-0.014084507042253518,0.0,0.0,-0.028169014084507043,-0.07042253521126761,-0.04225352112676056,0.0,0.0,0.0,-0.014084507042253518,0.0,0.0,-0.028169014084507043,0.0,0.35915492957746475,-0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028169014084507043,-0.2112676056338028,0.2887323943661972,0.10563380281690143,-0.15492957746478872,-0.09859154929577464,-0.2042253521126759,-0.07042253521126761,-0.1267605633802817,0.0,0.9154929577464789,-0.056338028169014086,-0.6197183098591549,-0.11267605633802814,0.0,0.4295774647887324,-0.014084507042253518,-0.38028169014084506,-0.028169014084507043,0.0,0.0,-0.07042253521126761,0.06338028169014093,0.0,-0.028169014084507043,0.2887323943661972,0.06338028169014093,-0.18309859154929575,-0.14084507042253522,-0.2535211267605634,0.563380281690141,-0.23943661971830985,-0.04225352112676056,-0.028169014084507043,0.03521126760563381,0.176056338028169,-0.2112676056338028,-0.04225352112676056,0.0,-0.014084507042253518,-0.014084507042253518,-0.07042253521126761,-0.29577464788732394,0.563380281690141,-0.18309859154929575,0.47183098591549294,0.5,0.0,-0.16901408450704225,-0.8028169014084507,0.0,-0.028169014084507043,0.47183098591549294,-0.14084507042253522,-0.30281690140845074,-0.028169014084507043,-0.028169014084507043,0.8732394366197183,-0.09859154929577464,-0.7183098591549296,0.0,0.0,0.6619718309859155,-0.5915492957746479,-0.07042253521126761,-0.028169014084507043,0.45774647887323944,0.2887323943661972,-0.28169014084507044,-0.4366197183098591,-0.028169014084507043,0.4154929577464789,0.34507042253521125,-0.19718309859154928,-0.5352112676056338
職務-其他,-0.006006006006006006,-0.003003003003003003,-0.003003003003003003,-0.003003003003003003,0.029654654654654646,-0.003003003003003003,0.09084084084084085,0.03866366366366358,-0.006006006006006006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003003003003003003,-0.003003003003003003,0.0,0.125,-0.14301801801801806,-0.045045045045045036,-0.009009009009009007,-0.05705705705705705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909159159159159,0.06118618618618618,-0.14752252252252254,-0.12012012012012019,-0.08445945945945946,0.0007507507507507616,0.040165165165165106,-0.027027027027027032,0.025150150150150125,0.0,0.06756756756756756,0.1813063063063063,-0.2762762762762763,0.005255255255255248,-0.003003003003003003,0.04692192192192192,0.29654654654654655,-0.3464714714714714,-0.007132132132132124,-0.003003003003003003,-0.018018018018018014,-0.08708708708708708,-0.018393393393393402,0.13663663663663664,0.02815315315315317,0.26801801801801806,-0.23310810810810811,-0.04804804804804805,-0.015015015015015015,0.17192192192192196,-0.05442942942942941,-0.1144894894894895,-0.003003003003003003,0.0,0.17755255255255264,-0.1234984984984985,-0.054054054054054064,0.08596096096096095,0.005630630630630622,0.017642642642642634,0.3089339339339339,0.0822072072072072,-0.16291291291291293,-0.09797297297297297,-0.13025525525525528,0.5472972972972974,0.10097597597597598,-0.036036036036036036,-0.022897897897897923,-0.5893393393393394,0.125,0.115990990990991,0.3063063063063063,0.09309309309309308,-0.6403903903903904,0.03566066066066065,0.38626126126126126,0.13513513513513511,-0.054804804804804805,-0.5022522522522522,0.0,0.0,0.42530030030030025,-0.40427927927927926,-0.021021021021021026,0.0,0.35660660660660665,0.21171171171171171,-0.2676426426426426,-0.30067567567567566,0.19932432432432431,0.3055555555555556,0.12049549549549554,-0.20758258258258258,-0.4177927927927928
學歷-國中(含以下),0.0,0.0,0.0,0.03455284552845528,-0.0975609756097561,0.0,-0.09146341463414642,0.07926829268292682,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.16056910569105692,-0.024390243902439025,-0.024390243902439025,-0.04878048780487805,0.02032520325203252,-0.04878048780487805,0.03455284552845528,-0.024390243902439025,0.0,-0.04878048780487805,0.06707317073170727,0.0,0.0,0.0,0.0,0.0,0.016260162601625994,-0.0223577235772357,-0.024390243902439025,-0.052845528455284535,0.0,-0.03861788617886179,0.25,-0.13414634146341464,0.0,-0.024390243902439025,0.02032520325203252,-0.052845528455284535,-0.17479674796747977,0.07926829268292682,0.0,0.0,0.03455284552845528,-0.024390243902439025,0.11788617886178861,-0.06300813008130081,0.33943089430894313,-0.1788617886178862,-0.0975609756097561,0.0,0.3353658536585366,-0.36991869918699194,0.03455284552845528,0.0,0.0,0.2682926829268293,-0.1951219512195122,-0.07317073170731707,-0.018292682926829285,-0.18902439024390238,0.0,0.16869918699186998,-0.042682926829268275,-0.03861788617886179,0.01016260162601626,-0.0975609756097561,0.5589430894308943,0.11788617886178861,-0.07317073170731707,-0.1991869918699187,-0.40447154471544716,0.0,0.14227642276422764,0.29471544715447157,0.1382113821138211,-0.5752032520325203,-0.024390243902439025,0.10365853658536586,0.3638211382113822,-0.03861788617886179,-0.40447154471544716,-0.024390243902439025,0.0,0.394308943089431,-0.3455284552845529,-0.024390243902439025,0.0,0.23577235772357721,0.26626016260162605,-0.28252032520325204,-0.2195121951219512,0.25,0.02032520325203252,0.17276422764227645,-0.13617886178861788,-0.3069105691056911
學歷-高中,-0.017045454545454544,0.05113636363636363,-0.022727272727272728,0.005681818181818149,-0.05681818181818185,0.03977272727272727,-0.05113636363636364,-0.022727272727272735,-0.005681818181818182,-0.005681818181818182,0.0,-0.017045454545454544,-0.017045454545454544,-0.005681818181818182,0.0,0.0,0.0,0.0,-0.005681818181818182,0.0,0.14772727272727273,0.0,-0.03409090909090909,0.017045454545454544,0.2102272727272727,-0.02272727272727272,-0.0625,-0.034090909090909075,-0.03977272727272727,-0.08522727272727272,0.034090909090909116,0.0,0.0,0.0,0.0,0.0,-0.09659090909090909,0.08522727272727271,-0.045454545454545456,0.23295454545454544,0.0,0.1875,0.10795454545454546,-0.5681818181818182,0.03977272727272728,0.0,0.5056818181818181,0.11931818181818182,-0.4602272727272727,-0.06818181818181818,0.0,0.0,-0.017045454545454544,-0.06818181818181818,-0.011363636363636364,0.2954545454545454,0.20454545454545447,-0.4090909090909091,-0.07954545454545454,-0.011363636363636364,0.2727272727272727,-0.17045454545454553,-0.09659090909090907,0.0,-0.005681818181818182,0.26136363636363635,-0.20454545454545456,-0.05681818181818181,-0.011363636363636364,-0.005681818181818182,-0.011363636363636364,-0.03977272727272727,-0.045454545454545456,0.09090909090909091,0.14204545454545447,-0.14772727272727276,0.6931818181818182,-0.022727272727272728,0.02840909090909091,-0.14204545454545447,-0.5568181818181818,0.375,0.0625,0.14204545454545453,-0.011363636363636354,-0.5681818181818182,0.11931818181818182,0.3693181818181818,0.06818181818181815,-0.14204545454545456,-0.4147727272727273,0.0,0.125,0.3693181818181818,-0.47159090909090906,-0.022727272727272728,-0.005681818181818182,0.45454545454545453,0.03977272727272724,-0.2102272727272727,-0.2784090909090909,0.27840909090909094,0.3181818181818182,-0.02840909090909091,-0.19318181818181818,-0.375
學歷-專科,0.09384615384615386,-0.04857142857142857,0.07384615384615385,-0.16593406593406593,0.0024175824175824145,-0.045714285714285714,-0.005714285714285714,-0.0030769230769230743,-0.011428571428571429,-0.002857142857142857,0.0,-0.011428571428571429,0.036923076923076927,-0.011428571428571429,0.0,0.0,-0.005714285714285714,-0.002857142857142857,0.0,0.0,0.013846153846153841,-0.02,0.06835164835164835,0.0454945054945055,0.283956043956044,-0.00043956043956042135,-0.08285714285714285,-0.08307692307692308,-0.04857142857142857,0.03406593406593406,-0.10307692307692307,0.0,0.0,0.0,0.0,0.0,0.1762637362637363,-0.19560439560439552,-0.045714285714285714,0.41846153846153844,0.0,0.2331868131868132,-0.054285714285714284,-0.5202197802197803,-0.07714285714285714,0.0,0.3296703296703297,0.031208791208791213,-0.30901098901098906,-0.03428571428571429,-0.011428571428571429,-0.008571428571428572,-0.07142857142857142,0.008351648351648353,0.0654945054945055,-0.04021978021978022,0.33802197802197803,-0.2320879120879121,-0.06,-0.005714285714285714,-0.1720879120879121,0.22945054945054938,-0.054505494505494495,-0.002857142857142857,0.0,0.18571428571428572,-0.13714285714285715,-0.04857142857142857,-0.017142857142857144,0.0,0.07120879120879121,-0.002857142857142857,-0.028571428571428567,0.005054945054945109,-0.06703296703296696,0.09340659340659344,0.6723076923076923,0.14241758241758243,0.0454945054945055,-0.21736263736263733,-0.6428571428571429,0.0,0.21076923076923082,0.28483516483516486,-0.0406593406593406,-0.4549450549450549,-0.008571428571428572,0.39296703296703306,0.2015384615384616,-0.06879120879120879,-0.5171428571428571,0.0,0.0,0.4235164835164836,-0.4775824175824176,0.054065934065934074,0.0,0.3758241758241759,0.21582417582417593,-0.24307692307692308,-0.3485714285714286,0.4272527472527473,0.039560439560439586,0.17032967032967036,-0.24857142857142855,-0.38857142857142857
學歷-大學,-0.05437109592656677,-0.02844658201120268,-0.033637350068916966,0.03598345992551097,0.06554444411859586,0.028710519370069493,0.028153318279128432,0.0366872928824892,-0.006305170239596469,-0.0012610340479192938,0.0,0.03516232147570309,-0.02269861286254729,0.036423355523622386,0.0,0.0,-0.012610340479192938,-0.002522068095838588,0.0,-0.0012610340479192938,-0.06123346725710431,-0.02395964691046658,-0.005044136191677175,-0.01331417343617115,0.022229390891228495,0.03961993020323168,0.009237807560339026,-0.045133288366227764,-0.009531071292413266,-0.012053139388251862,-0.004369629607906406,0.0,0.0,0.0,0.0,0.0,0.048153904806592596,-0.07375582861667501,-0.03853485439455703,0.06988474735329478,-0.0012610340479192938,0.19331945218334856,-0.00014663186603713213,-0.18416962374263174,-0.07384380773629727,-0.005044136191677175,0.33086014252617385,0.1249596762368398,-0.3106542713862576,-0.0605296343001261,-0.005044136191677175,-0.007566204287515763,-0.056746532156368226,-0.029707616059121967,0.013167541570134018,0.18197014575207487,0.2089797354761137,-0.30015542977799936,-0.07187894073139975,-0.01891551071878941,0.2465174931816182,-0.12026745652365173,-0.10985659403501571,-0.008827238335435058,-0.007566204287515763,0.1660459251004427,-0.10929939294407459,-0.05548549810844893,0.06094020352503007,-0.0012610340479192938,0.036423355523622386,0.04020645766738027,0.046364996040939604,0.01524971406786127,-0.10973928854218593,0.007918120766004788,0.5579929030176838,0.086718085574357,0.08223115047362091,-0.06671749904689289,-0.6602246400187688,0.2558139534883721,0.03264025337986451,0.22807120443414763,0.054605706912226215,-0.5711311182146104,0.0879791196222763,0.41523211824393674,0.041995366433033254,-0.024956743599519077,-0.5202498606997272,-0.0012610340479192938,0.021994779905569074,0.31250183289832545,-0.30549282970175085,-0.027742749054224462,0.09050118771811488,0.38006979676823366,0.09410833162262822,-0.23792486583184258,-0.32675445027713423,0.36634505410715856,0.3591894190445467,-0.08044224170796802,-0.21760168919909675,-0.4274905422446406
學歷-碩士/博士 ,0.1064623032311516,-0.07263186964926815,-0.07732670533001934,0.04971002485501244,-0.023336095001380834,0.06835128417564207,-0.02112676056338028,0.042529687931510615,-0.002347417840375587,0.0,0.0,-0.018779342723004692,-0.004694835680751174,-0.025821596244131457,0.0,0.0,-0.009389671361502348,-0.002347417840375587,0.0,0.0,0.035349351008008845,-0.007042253521126761,-0.004694835680751174,-0.03286384976525822,0.25214029273681304,-0.14043082021541012,-0.04211543772438552,0.04984810825738745,-0.05385252692626343,-0.025821596244131457,-0.03976801988400993,0.0,0.0,0.0,0.0,0.0,0.061723280861640445,-0.04832919083126208,-0.018641259320629648,0.20974868820767745,-0.002347417840375587,0.13670256835128414,0.1295222314277824,-0.4102457884562276,-0.06338028169014084,-0.002347417840375587,0.34438000552333614,0.09886771610052471,-0.38953327809997235,-0.04225352112676056,-0.014084507042253518,-0.002347417840375587,0.0001380834023750402,0.007180336923501798,-0.002347417840375587,0.07069870201601766,0.435791217895609,-0.35860259596796473,-0.1056338028169014,-0.04225352112676056,0.05716652858326432,0.14926815796741227,-0.18530792598729634,-0.01643192488262911,-0.004694835680751174,0.12648439657553145,-0.06310411488539079,-0.06338028169014084,-0.007042253521126761,0.0,0.04708644020988678,-0.002347417840375587,0.035349351008008845,-0.15258215962441316,0.05495719414526373,0.06462303231151617,0.5506766086716377,-0.004694835680751174,-0.014084507042253518,0.15575807787903898,-0.6876553438276719,0.35294117647058826,0.04943385805026236,0.09417288041977354,0.09223971278652307,-0.5887876277271472,0.11060480530240263,0.16956641811654236,0.36992543496271746,-0.05854736260701463,-0.5915492957746479,0.0,0.1176470588235294,0.4737641535487434,-0.556199944766639,-0.035211267605633804,-0.004694835680751174,0.6141949737641536,-0.015879591273129018,-0.26746755040044184,-0.32615299640983153,0.3976801988400994,0.37199668599834296,-0.051367025683512854,-0.24647887323943665,-0.471830985915493
婚姻狀況-未婚,0.06157635467980295,-0.030788177339901482,-0.05541871921182265,0.09975369458128078,-0.07019704433497538,0.04556650246305417,-0.011083743842364532,0.0012315270935960645,-0.009852216748768471,-0.007389162561576354,0.0,-0.017241379310344827,-0.024630541871921183,0.018472906403940885,0.0,0.0,-0.0049261083743842365,0.0,0.0,0.07142857142857142,0.0012315270935960645,-0.036945812807881784,-0.0024630541871921183,-0.028325123152709367,0.12192118226600979,0.05049261083743839,-0.05049261083743843,-0.08990147783251233,-0.024630541871921183,-0.017241379310344827,0.009852216748768461,0.11083743842364531,-0.0332512315270936,0.029556650246305397,-0.041871921182266014,-0.06527093596059114,0.0,0.0,0.0,0.08128078817733989,0.0,0.2155172413793104,0.0665024630541872,-0.3226600985221674,-0.03571428571428571,-0.0049261083743842365,0.3891625615763547,-0.024630541871921183,-0.33374384236453203,-0.03201970443349754,-0.007389162561576354,-0.007389162561576354,-0.04679802955665025,0.003694581280788173,0.059113300492610835,0.027093596059113323,0.2783251231527094,-0.25123152709359603,-0.03448275862068965,-0.019704433497536943,-0.06896551724137934,0.14408866995073893,-0.07019704433497537,-0.0024630541871921183,-0.0024630541871921183,0.14655172413793116,-0.1022167487684729,-0.04433497536945813,0.0,-0.019704433497536943,0.05172413793103448,0.10591133004926107,-0.007389162561576354,0.05295566502463053,-0.05541871921182262,-0.09605911330049266,0.6342364532019704,0.09482758620689655,0.039408866995073885,-0.12068965517241381,-0.6477832512315271,0.17857142857142858,0.020935960591133004,0.25369458128078815,0.12561576354679804,-0.5788177339901477,0.16625615763546797,0.2992610837438424,0.1366995073891626,-0.09729064039408868,-0.5049261083743842,0.0,-0.0024630541871921183,0.3657635467980296,-0.38177339901477836,0.018472906403940885,0.030788177339901475,0.32635467980295574,0.08990147783251234,-0.24507389162561577,-0.20197044334975373,0.4014778325123152,0.2721674876847291,-0.024630541871921208,-0.2733990147783251,-0.375615763546798
婚姻狀況-已婚有子女,0.00819612147822904,-0.015928771801439194,-0.013196731308696183,-0.0889376753262593,0.037004512745456755,-0.004951823393096709,0.0,0.09515794609098671,-0.003293084522502744,0.0,0.0,0.0101475789730455,-0.024149286498353455,-0.015367727771679471,0.0,0.0,-0.00987925356750823,-0.0021953896816684962,-0.0010976948408342481,0.0,0.04468837663129652,-0.005488474204171241,-0.012074643249176727,0.0013660202463715125,0.19417002073423584,-0.12762532016099523,-0.03019880473228441,-0.06671545310403709,-0.04254177338699841,-0.03266251981949018,0.10557385046956946,0.09135260397609464,0.11794121234296864,-0.11913648005854374,-0.030564703012562533,-0.059592633247957105,0.0,0.0,0.0,0.12945481156238564,0.0,0.2101231857543603,0.06088547383827296,-0.36477619221856317,-0.03239419441395293,-0.003293084522502744,0.30225637272838146,0.21178192462495427,-0.3787291133065008,-0.0318331503841932,-0.003293084522502744,-0.004390779363336993,-0.034589584095621406,-0.0801317233809001,0.018929137699719482,0.09271862422246616,0.4397121600195146,-0.4094889620685449,-0.10647639956092206,-0.016465422612513717,0.31845346993535795,-0.19109647517989992,-0.11198926698377847,-0.012074643249176727,-0.003293084522502744,0.2168069276741067,-0.15423832174655444,-0.06256860592755215,0.0858641297719234,0.05678741309915845,0.03676058055860472,0.03895597024027321,0.09079155994633492,-0.029418221734357847,-0.031125747042322294,-0.06920356140992806,0.6315404317599707,0.03895597024027321,0.010415904378582766,-0.0568605927552141,-0.6240517136236126,0.15555555555555556,0.1401878277838761,0.19258446151969752,0.046298329064520055,-0.5346261739236492,0.04115135992194171,0.22851567264300526,0.2773021100134162,-0.008269301134284673,-0.5386998414440786,-0.0010976948408342481,0.04444444444444445,0.4309062080741554,-0.4468105866569093,-0.0274423710208562,0.022222222222222227,0.47954628613245515,0.0954018782778388,-0.23932186852055126,-0.3578485181119649,0.30589096231247714,0.35114038297353334,-0.0019758507135016756,-0.23354067569215756,-0.4215148188803513
婚姻狀況-已婚無子女,-0.14953271028037382,-0.11214953271028036,-0.09345794392523364,-0.14018691588785046,0.3411214953271028,-0.09345794392523364,0.0,-0.04672897196261682,-0.009345794392523364,0.0,0.0,0.0,-0.018691588785046728,-0.018691588785046728,0.0,0.0,-0.009345794392523364,0.0,0.0,0.0,0.4158878504672897,0.0,-0.018691588785046728,-0.04672897196261682,0.22897196261682246,0.22897196261682246,-0.09345794392523364,-0.18691588785046728,-0.04672897196261682,-0.04672897196261682,-0.08411214953271028,-0.009345794392523364,-0.07476635514018691,-0.14953271028037382,0.04205607476635509,0.191588785046729,0.0,0.0,0.0,0.8785046728971962,0.0,-0.1308411214953271,0.0,-0.6542056074766355,-0.09345794392523364,0.0,0.07943925233644861,-0.009345794392523364,-0.4205607476635514,-0.02803738317757009,-0.018691588785046728,0.0,-0.037383177570093455,0.4439252336448598,-0.009345794392523364,0.4719626168224299,0.15420560747663548,-0.514018691588785,-0.10280373831775699,-0.009345794392523364,0.6355140186915889,-0.4766355140186916,-0.14953271028037382,-0.009345794392523364,0.0,-0.2289719626168224,0.28504672897196265,-0.05607476635514018,-0.009345794392523364,-0.009345794392523364,0.0,0.0,-0.02803738317757009,-0.08411214953271028,-0.4299065420560748,0.5420560747663551,0.9439252336448598,-0.009345794392523364,-0.018691588785046728,-0.18691588785046728,-0.7289719626168224,1.0,-0.009345794392523364,-0.02803738317757009,-0.16822429906542055,-0.794392523364486,0.0,0.4158878504672897,0.2476635514018692,-0.11214953271028036,-0.5514018691588785,0.0,0.5,-0.37383177570093457,-0.10747663551401865,-0.018691588785046728,0.0,0.4532710280373832,0.2757009345794392,-0.3271028037383177,-0.4018691588785047,-0.018691588785046728,0.8691588785046729,-0.19626168224299065,-0.1588785046728972,-0.4953271028037383
投資目的-閒置資金運用,0.03128789716226049,-0.016614115934998785,-0.01600776133883096,-0.017584283288867325,0.03347077370846471,0.015643948581130246,-0.06015037593984963,-0.010065486296386122,-0.003759398496240601,0.0,0.0,0.017220470531166626,0.02849866601988843,-0.003759398496240601,0.0,0.0,-0.003759398496240601,0.0,0.0,0.03225806451612903,0.012490904681057471,-0.045112781954887216,-0.003759398496240601,0.009701673538685424,0.10574824157167106,0.039413048750909535,0.015643948581130246,-0.042323550812515154,-0.016614115934998785,-0.03383458646616541,-0.06803298569003155,0.03068154256609265,0.09956342469075916,0.06791171477079794,-0.16238176085374728,-0.03577492117390252,-0.009459131700218282,-0.08282803783652681,0.015643948581130246,0.0,0.0,0.0,0.0,0.0,-0.003759398496240601,0.0,0.3074217802570943,0.0463254911472229,-0.31736599563424694,-0.06390977443609022,0.0,0.0,-0.012854717438758184,-0.0015765219500363803,0.038200339558573854,0.1452825612418142,0.24605869512490908,-0.271040504487024,-0.09398496240601503,-0.02631578947368421,0.20470531166626255,-0.0452340528741208,-0.14819306330341983,-0.0075187969924812035,-0.003759398496240601,0.18360417171962173,-0.1008974048023284,-0.07894736842105263,0.005942275042444822,-0.01879699248120301,0.03225806451612903,0.009701673538685424,-0.006912442396313362,-0.03262187727382973,0.07882609750181907,-0.048993451370361374,0.6344894494300267,0.05323793354353626,0.009701673538685424,-0.16420082464225078,-0.5332282318699977,0.4516129032258064,0.15001212709192335,0.15219500363812757,-0.1588649041959738,-0.5949551297598835,0.05699733203977686,0.35544506427358724,0.1518311908804269,-0.04826582585495999,-0.516007761338831,0.0,0.06451612903225806,0.33373756973077867,-0.3456221198156682,-0.05263157894736842,0.020979869027407227,0.41086587436332767,0.07288382245937425,-0.15510550569973322,-0.34962406015037595,0.35702158622362357,0.14152316274557358,0.12490904681057485,-0.17608537472714045,-0.4473684210526316
投資目的-節稅,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
